Date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,kwh,mpp,error,mpp_error,order,bus_run,percent_used,range_diff,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year,loc_id,time,isdaytime,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1600,yes,28,82,6,10,219,SW,113,Sunny,0.0,0.0,44,10,6,1009,30,0,28,82,14,57,28,82,7,11,28,82,7
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1700,yes,27,81,5,9,231,SW,113,Sunny,0.0,0.0,49,10,6,1009,30,0,28,82,15,58,27,81,6,10,28,82,7
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1800,yes,27,80,5,8,243,WSW,113,Sunny,0.0,0.0,53,10,6,1009,30,0,28,82,16,60,27,80,6,9,28,82,7
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1900,yes,25,77,4,7,248,WSW,113,Sunny,0.0,0.0,60,10,6,1009,30,4,27,81,16,60,25,77,5,8,27,81,7
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2000,no,24,75,4,6,252,WSW,116,Partly cloudy,0.0,0.0,68,10,6,1009,30,8,27,80,16,60,24,75,4,7,27,80,1
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2100,no,23,73,3,5,257,WSW,116,Partly cloudy,0.0,0.0,75,10,6,1010,30,12,26,79,16,60,23,73,4,6,26,79,1
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2200,no,22,71,3,5,240,WSW,116,Partly cloudy,0.0,0.0,78,10,6,1010,30,21,25,76,15,59,22,71,4,6,22,71,1
2020-07-22,xb,xb295,7504,9985,0.0,63.0,100.0,72.0,203.0,138.0,23.8,24.4,1.6,2.25,0.0,0.0,3.0,1.0,28.0,-2.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2300,no,21,69,3,5,223,SW,116,Partly cloudy,0.0,0.0,81,10,6,1010,30,30,23,74,14,57,21,69,4,6,21,69,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,0,no,20,68,4,6,190,S,116,Partly cloudy,0.0,0.0,83,10,6,1009,30,33,22,71,13,55,20,68,4,7,20,68,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,100,no,18,65,4,6,190,S,116,Partly cloudy,0.0,0.0,84,10,6,1009,30,42,19,67,12,54,18,65,5,8,18,65,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,200,no,17,62,4,7,190,S,119,Cloudy,0.0,0.0,84,10,6,1009,30,51,17,63,12,54,17,62,5,8,17,62,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,300,no,15,58,4,7,191,S,119,Cloudy,0.0,0.0,85,10,6,1009,30,59,15,58,12,54,15,58,5,8,15,58,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,400,no,15,59,5,7,187,S,119,Cloudy,0.0,0.0,84,10,6,1009,30,62,15,59,12,54,15,59,5,9,15,59,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,500,no,15,59,5,8,184,S,116,Partly cloudy,0.0,0.0,84,10,6,1009,30,64,15,59,12,54,15,59,5,9,15,59,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,600,no,15,59,5,8,181,S,116,Partly cloudy,0.0,0.0,83,10,6,1009,30,67,15,59,12,54,15,59,6,9,15,59,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,700,yes,16,61,5,8,180,S,116,Partly cloudy,0.0,0.0,79,10,6,1010,30,57,16,61,12,54,16,61,6,9,16,61,5
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,800,yes,17,63,5,8,180,S,113,Sunny,0.0,0.0,74,10,6,1010,30,48,18,64,12,54,17,63,6,10,17,63,5
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,900,yes,19,65,5,9,179,S,113,Sunny,0.0,0.0,69,10,6,1010,30,38,19,66,13,55,19,65,6,10,19,65,5
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1000,yes,21,70,6,9,182,S,113,Sunny,0.0,0.0,61,10,6,1010,30,25,21,70,13,55,21,70,6,10,21,70,6
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1100,yes,23,74,6,9,186,S,113,Sunny,0.0,0.0,53,10,6,1010,30,13,24,75,13,55,23,74,7,11,24,75,6
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1200,yes,26,78,6,9,189,S,113,Sunny,0.0,0.0,46,10,6,1010,30,0,26,79,13,55,26,78,7,11,26,79,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1300,yes,26,79,6,10,195,SSW,113,Sunny,0.0,0.0,44,10,6,1010,30,0,27,80,13,55,26,79,7,12,27,80,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1400,yes,27,81,6,10,201,SSW,113,Sunny,0.0,0.0,42,10,6,1010,30,0,27,81,13,55,27,81,7,12,27,81,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1500,yes,28,83,6,10,207,SSW,113,Sunny,0.0,0.0,40,10,6,1009,30,0,28,82,13,56,28,83,8,12,28,82,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1600,yes,28,82,6,10,219,SW,113,Sunny,0.0,0.0,44,10,6,1009,30,0,28,82,14,57,28,82,7,11,28,82,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1700,yes,27,81,5,9,231,SW,113,Sunny,0.0,0.0,49,10,6,1009,30,0,28,82,15,58,27,81,6,10,28,82,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1800,yes,27,80,5,8,243,WSW,113,Sunny,0.0,0.0,53,10,6,1009,30,0,28,82,16,60,27,80,6,9,28,82,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1900,yes,25,77,4,7,248,WSW,113,Sunny,0.0,0.0,60,10,6,1009,30,4,27,81,16,60,25,77,5,8,27,81,7
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2000,no,24,75,4,6,252,WSW,116,Partly cloudy,0.0,0.0,68,10,6,1009,30,8,27,80,16,60,24,75,4,7,27,80,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2100,no,23,73,3,5,257,WSW,116,Partly cloudy,0.0,0.0,75,10,6,1010,30,12,26,79,16,60,23,73,4,6,26,79,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2200,no,22,71,3,5,240,WSW,116,Partly cloudy,0.0,0.0,78,10,6,1010,30,21,25,76,15,59,22,71,4,6,22,71,1
2020-07-22,xb,xb894,7504,9985,63.0,146.0,72.0,29.0,138.0,50.0,24.4,24.4,1.87,1.930233,0.0,0.0,4.0,2.0,43.0,-5.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2300,no,21,69,3,5,223,SW,116,Partly cloudy,0.0,0.0,81,10,6,1010,30,30,23,74,14,57,21,69,4,6,21,69,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,0,no,20,68,4,6,190,S,116,Partly cloudy,0.0,0.0,83,10,6,1009,30,33,22,71,13,55,20,68,4,7,20,68,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,100,no,18,65,4,6,190,S,116,Partly cloudy,0.0,0.0,84,10,6,1009,30,42,19,67,12,54,18,65,5,8,18,65,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,200,no,17,62,4,7,190,S,119,Cloudy,0.0,0.0,84,10,6,1009,30,51,17,63,12,54,17,62,5,8,17,62,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,300,no,15,58,4,7,191,S,119,Cloudy,0.0,0.0,85,10,6,1009,30,59,15,58,12,54,15,58,5,8,15,58,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,400,no,15,59,5,7,187,S,119,Cloudy,0.0,0.0,84,10,6,1009,30,62,15,59,12,54,15,59,5,9,15,59,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,500,no,15,59,5,8,184,S,116,Partly cloudy,0.0,0.0,84,10,6,1009,30,64,15,59,12,54,15,59,5,9,15,59,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,600,no,15,59,5,8,181,S,116,Partly cloudy,0.0,0.0,83,10,6,1009,30,67,15,59,12,54,15,59,6,9,15,59,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,700,yes,16,61,5,8,180,S,116,Partly cloudy,0.0,0.0,79,10,6,1010,30,57,16,61,12,54,16,61,6,9,16,61,5
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,800,yes,17,63,5,8,180,S,113,Sunny,0.0,0.0,74,10,6,1010,30,48,18,64,12,54,17,63,6,10,17,63,5
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,900,yes,19,65,5,9,179,S,113,Sunny,0.0,0.0,69,10,6,1010,30,38,19,66,13,55,19,65,6,10,19,65,5
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1000,yes,21,70,6,9,182,S,113,Sunny,0.0,0.0,61,10,6,1010,30,25,21,70,13,55,21,70,6,10,21,70,6
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1100,yes,23,74,6,9,186,S,113,Sunny,0.0,0.0,53,10,6,1010,30,13,24,75,13,55,23,74,7,11,24,75,6
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1200,yes,26,78,6,9,189,S,113,Sunny,0.0,0.0,46,10,6,1010,30,0,26,79,13,55,26,78,7,11,26,79,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1300,yes,26,79,6,10,195,SSW,113,Sunny,0.0,0.0,44,10,6,1010,30,0,27,80,13,55,26,79,7,12,27,80,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1400,yes,27,81,6,10,201,SSW,113,Sunny,0.0,0.0,42,10,6,1010,30,0,27,81,13,55,27,81,7,12,27,81,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1500,yes,28,83,6,10,207,SSW,113,Sunny,0.0,0.0,40,10,6,1009,30,0,28,82,13,56,28,83,8,12,28,82,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1600,yes,28,82,6,10,219,SW,113,Sunny,0.0,0.0,44,10,6,1009,30,0,28,82,14,57,28,82,7,11,28,82,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1700,yes,27,81,5,9,231,SW,113,Sunny,0.0,0.0,49,10,6,1009,30,0,28,82,15,58,27,81,6,10,28,82,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1800,yes,27,80,5,8,243,WSW,113,Sunny,0.0,0.0,53,10,6,1009,30,0,28,82,16,60,27,80,6,9,28,82,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1900,yes,25,77,4,7,248,WSW,113,Sunny,0.0,0.0,60,10,6,1009,30,4,27,81,16,60,25,77,5,8,27,81,7
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2000,no,24,75,4,6,252,WSW,116,Partly cloudy,0.0,0.0,68,10,6,1009,30,8,27,80,16,60,24,75,4,7,27,80,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2100,no,23,73,3,5,257,WSW,116,Partly cloudy,0.0,0.0,75,10,6,1010,30,12,26,79,16,60,23,73,4,6,26,79,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2200,no,22,71,3,5,240,WSW,116,Partly cloudy,0.0,0.0,78,10,6,1010,30,21,25,76,15,59,22,71,4,6,22,71,1
2020-07-22,xb,xb247,7505,9987,0.0,63.0,100.0,73.0,201.0,139.0,24.0,24.0,1.54,2.333333,0.0,0.0,5.0,1.0,27.0,1.0,63.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,2300,no,21,69,3,5,223,SW,116,Partly cloudy,0.0,0.0,81,10,6,1010,30,30,23,74,14,57,21,69,4,6,21,69,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,0,no,20,68,4,6,190,S,116,Partly cloudy,0.0,0.0,83,10,6,1009,30,33,22,71,13,55,20,68,4,7,20,68,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,100,no,18,65,4,6,190,S,116,Partly cloudy,0.0,0.0,84,10,6,1009,30,42,19,67,12,54,18,65,5,8,18,65,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,200,no,17,62,4,7,190,S,119,Cloudy,0.0,0.0,84,10,6,1009,30,51,17,63,12,54,17,62,5,8,17,62,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,300,no,15,58,4,7,191,S,119,Cloudy,0.0,0.0,85,10,6,1009,30,59,15,58,12,54,15,58,5,8,15,58,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,400,no,15,59,5,7,187,S,119,Cloudy,0.0,0.0,84,10,6,1009,30,62,15,59,12,54,15,59,5,9,15,59,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,500,no,15,59,5,8,184,S,116,Partly cloudy,0.0,0.0,84,10,6,1009,30,64,15,59,12,54,15,59,5,9,15,59,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,600,no,15,59,5,8,181,S,116,Partly cloudy,0.0,0.0,83,10,6,1009,30,67,15,59,12,54,15,59,6,9,15,59,1
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,700,yes,16,61,5,8,180,S,116,Partly cloudy,0.0,0.0,79,10,6,1010,30,57,16,61,12,54,16,61,6,9,16,61,5
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,800,yes,17,63,5,8,180,S,113,Sunny,0.0,0.0,74,10,6,1010,30,48,18,64,12,54,17,63,6,10,17,63,5
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,900,yes,19,65,5,9,179,S,113,Sunny,0.0,0.0,69,10,6,1010,30,38,19,66,13,55,19,65,6,10,19,65,5
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1000,yes,21,70,6,9,182,S,113,Sunny,0.0,0.0,61,10,6,1010,30,25,21,70,13,55,21,70,6,10,21,70,6
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1100,yes,23,74,6,9,186,S,113,Sunny,0.0,0.0,53,10,6,1010,30,13,24,75,13,55,23,74,7,11,24,75,6
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1200,yes,26,78,6,9,189,S,113,Sunny,0.0,0.0,46,10,6,1010,30,0,26,79,13,55,26,78,7,11,26,79,7
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1300,yes,26,79,6,10,195,SSW,113,Sunny,0.0,0.0,44,10,6,1010,30,0,27,80,13,55,26,79,7,12,27,80,7
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1400,yes,27,81,6,10,201,SSW,113,Sunny,0.0,0.0,42,10,6,1010,30,0,27,81,13,55,27,81,7,12,27,81,7
2020-07-22,xb,xb957,7505,9987,63.0,146.0,73.0,29.0,139.0,50.0,24.0,24.0,1.91,1.886364,0.0,0.0,6.0,2.0,44.0,-6.0,83.0,64.0,78.0,52.0,26.0,Tuesday,22,July,2020,1,1500,yes,28,83,6,10,207,SSW,113,Sunny,0.0,0.0,40,10,6,1009,30,0,28,82,13,56,28,83,8,12,28,82,7
