Date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,kwh,mpp,error,mpp_error,order,bus_run,percent_used,range_diff,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year
2020-08-10,reg,reg430,7502.0,7771,49.0,86.0,82.0,66.0,166.0,134.0,25.0,25.0,1.56,2.3125,0.0,0.0,2.0,2.0,16.0,5.0,37.0,77.0,84.0,69.0,15.0,0.0,10.0,8.0,2020.0
2020-08-11,reg,reg430,7505.0,7771,49.0,86.0,82.0,65.0,160.0,123.0,24.4,24.4,1.65,2.176471,0.0,0.0,2.0,2.0,17.0,0.0,37.0,72.0,80.0,65.0,15.0,1.0,11.0,8.0,2020.0
2020-08-11,reg,reg563,7504.0,7072,65.0,151.0,71.0,26.0,140.0,46.0,24.6,24.6,1.88,1.911111,0.0,0.0,5.0,2.0,45.0,-8.0,86.0,72.0,80.0,65.0,15.0,1.0,11.0,8.0,2020.0
2020-08-12,reg,reg585,7505.0,7771,86.0,166.0,59.0,15.0,112.0,20.0,24.4,24.4,1.98,1.818182,0.0,0.0,3.0,3.0,44.0,-12.0,80.0,77.0,87.0,67.0,20.0,2.0,12.0,8.0,2020.0
2020-08-12,reg,reg359,7504.0,7072,0.0,68.0,100.0,70.0,208.0,140.0,24.6,24.6,1.59,2.266667,0.0,0.0,4.0,1.0,30.0,0.0,68.0,77.0,87.0,67.0,20.0,2.0,12.0,8.0,2020.0
2020-08-12,reg,reg563,7504.0,7072,68.0,151.0,70.0,24.0,140.0,46.0,24.6,24.6,2.0,1.804348,0.0,0.0,5.0,2.0,46.0,-11.0,83.0,77.0,87.0,67.0,20.0,2.0,12.0,8.0,2020.0
2020-08-13,reg,reg585,7504.0,7771,87.0,167.0,62.0,12.0,121.0,12.0,24.6,24.6,2.25,1.6,0.0,0.0,3.0,3.0,50.0,-29.0,80.0,83.0,93.0,76.0,17.0,3.0,13.0,8.0,2020.0
2020-08-13,reg,reg359,7505.0,7072,0.0,66.0,100.0,70.0,204.0,136.0,24.4,24.4,1.64,2.2,0.0,0.0,4.0,1.0,30.0,-2.0,66.0,83.0,93.0,76.0,17.0,3.0,13.0,8.0,2020.0
2020-08-14,reg,reg420,7505.0,7771,0.0,49.0,100.0,81.0,210.0,160.0,24.4,24.4,1.4,2.578947,0.0,0.0,1.0,1.0,19.0,-1.0,49.0,87.0,98.0,77.0,21.0,4.0,14.0,8.0,2020.0
2020-08-14,reg,reg430,7505.0,7771,49.0,87.0,81.0,61.0,160.0,117.0,24.4,24.4,1.89,1.9,0.0,0.0,2.0,2.0,20.0,-5.0,38.0,87.0,98.0,77.0,21.0,4.0,14.0,8.0,2020.0
2020-08-14,reg,reg585,7505.0,7771,87.0,167.0,61.0,10.0,117.0,15.0,24.4,24.4,2.3,1.568627,0.0,0.0,3.0,3.0,51.0,-22.0,80.0,87.0,98.0,77.0,21.0,4.0,14.0,8.0,2020.0
2020-08-17,reg,reg420,7505.0,7771,0.0,48.0,100.0,83.0,204.0,165.0,24.4,24.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,9.0,48.0,86.0,92.0,81.0,11.0,0.0,17.0,8.0,2020.0
2020-08-17,reg,reg430,7505.0,7771,48.0,86.0,83.0,64.0,165.0,125.0,24.4,24.4,1.8,2.0,0.0,0.0,2.0,2.0,19.0,-2.0,38.0,86.0,92.0,81.0,11.0,0.0,17.0,8.0,2020.0
2020-08-17,reg,reg585,7505.0,7771,86.0,166.0,64.0,20.0,125.0,45.0,24.4,24.4,1.98,1.818182,0.0,0.0,3.0,3.0,44.0,0.0,80.0,86.0,92.0,81.0,11.0,0.0,17.0,8.0,2020.0
2020-08-17,reg,reg563,7504.0,7072,70.0,155.0,62.0,12.0,119.0,26.0,24.2,24.2,2.12,1.7,0.0,0.0,7.0,2.0,50.0,-8.0,85.0,86.0,92.0,81.0,11.0,0.0,17.0,8.0,2020.0
2020-08-18,reg,reg420,7505.0,7771,0.0,48.0,100.0,80.0,204.0,157.0,24.4,24.4,1.5,2.4,0.0,0.0,1.0,1.0,20.0,1.0,48.0,88.0,96.0,82.0,14.0,1.0,18.0,8.0,2020.0
2020-08-18,reg,reg430,7505.0,7771,48.0,86.0,80.0,60.0,157.0,117.0,24.4,24.4,1.89,1.9,0.0,0.0,2.0,2.0,20.0,-2.0,38.0,88.0,96.0,82.0,14.0,1.0,18.0,8.0,2020.0
2020-08-18,reg,reg585,7505.0,7771,86.0,166.0,60.0,11.0,117.0,30.0,24.4,24.4,2.21,1.632653,0.0,0.0,3.0,3.0,49.0,-7.0,80.0,88.0,96.0,82.0,14.0,1.0,18.0,8.0,2020.0
2020-08-18,reg,reg563,7504.0,7072,66.0,150.0,65.0,5.0,126.0,10.0,24.0,24.0,2.57,1.4,0.0,0.0,5.0,2.0,60.0,-32.0,84.0,88.0,96.0,82.0,14.0,1.0,18.0,8.0,2020.0
2020-08-19,reg,reg420,7505.0,7771,0.0,48.0,100.0,81.0,204.0,162.0,24.4,24.4,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,6.0,48.0,85.0,94.0,74.0,20.0,2.0,19.0,8.0,2020.0
2020-08-19,reg,reg585,7505.0,7771,86.0,166.0,64.0,24.0,123.0,41.0,24.4,24.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,-2.0,80.0,85.0,94.0,74.0,20.0,2.0,19.0,8.0,2020.0
2020-08-19,reg,reg359,7504.0,7072,0.0,66.0,100.0,62.0,203.0,117.0,24.0,23.8,2.07,1.736842,0.0,0.0,6.0,1.0,38.0,-20.0,66.0,85.0,94.0,74.0,20.0,2.0,19.0,8.0,2020.0
2020-08-19,reg,reg563,7504.0,7072,66.0,150.0,62.0,13.0,117.0,25.0,23.8,23.8,2.1,1.714286,0.0,0.0,7.0,2.0,49.0,-8.0,84.0,85.0,94.0,74.0,20.0,2.0,19.0,8.0,2020.0
2020-08-20,reg,reg420,7504.0,7771,0.0,48.0,100.0,81.0,202.0,156.0,23.8,24.0,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,2.0,48.0,74.0,85.0,63.0,22.0,3.0,20.0,8.0,2020.0
2020-08-21,reg,reg973,7504.0,7772,0.0,100.0,100.0,60.0,205.0,115.0,23.8,23.8,1.44,2.5,0.0,0.0,1.0,1.0,40.0,10.0,100.0,75.0,83.0,66.0,17.0,4.0,21.0,8.0,2020.0
2020-08-24,reg,reg420,7504.0,7771,0.0,48.0,100.0,85.0,205.0,159.0,23.8,24.0,1.13,3.2,0.0,0.0,1.0,1.0,15.0,2.0,48.0,76.0,86.0,70.0,16.0,0.0,24.0,8.0,2020.0
2020-08-24,reg,reg430,7504.0,7771,48.0,86.0,85.0,66.0,159.0,125.0,24.0,24.0,1.8,2.0,0.0,0.0,2.0,2.0,19.0,4.0,38.0,76.0,86.0,70.0,16.0,0.0,24.0,8.0,2020.0
2020-08-24,reg,reg359,7502.0,7072,0.0,66.0,100.0,67.0,212.0,132.0,24.8,24.6,1.8,2.0,0.0,0.0,4.0,1.0,33.0,-14.0,66.0,76.0,86.0,70.0,16.0,0.0,24.0,8.0,2020.0
2020-08-24,reg,reg563,7502.0,7072,66.0,151.0,67.0,15.0,132.0,25.0,24.6,24.6,2.2,1.634615,0.0,0.0,5.0,2.0,52.0,-22.0,85.0,76.0,86.0,70.0,16.0,0.0,24.0,8.0,2020.0
2020-08-25,reg,reg420,7504.0,7771,0.0,48.0,99.0,82.0,201.0,158.0,24.0,24.0,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,5.0,48.0,71.0,79.0,63.0,16.0,1.0,25.0,8.0,2020.0
2020-08-25,reg,reg430,7504.0,7771,48.0,86.0,82.0,66.0,158.0,126.0,24.0,24.2,1.52,2.375,0.0,0.0,2.0,2.0,16.0,6.0,38.0,71.0,79.0,63.0,16.0,1.0,25.0,8.0,2020.0
2020-08-26,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,208.0,167.0,24.2,24.2,1.2,3.0,0.0,0.0,1.0,1.0,16.0,7.0,48.0,71.0,78.0,64.0,14.0,2.0,26.0,8.0,2020.0
2020-08-26,reg,reg585,7504.0,7771,86.0,166.0,69.0,29.0,133.0,53.0,24.4,24.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,71.0,78.0,64.0,14.0,2.0,26.0,8.0,2020.0
2020-08-26,reg,reg359,7502.0,7072,0.0,66.0,100.0,67.0,208.0,132.0,24.6,24.6,1.8,2.0,0.0,0.0,4.0,1.0,33.0,-10.0,66.0,71.0,78.0,64.0,14.0,2.0,26.0,8.0,2020.0
2020-08-26,reg,reg563,7502.0,7072,66.0,150.0,67.0,25.0,132.0,47.0,24.6,24.6,1.8,2.0,0.0,0.0,5.0,2.0,42.0,-1.0,84.0,71.0,78.0,64.0,14.0,2.0,26.0,8.0,2020.0
2020-08-27,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,208.0,168.0,24.4,24.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,8.0,48.0,67.0,76.0,54.0,22.0,3.0,27.0,8.0,2020.0
2020-08-27,reg,reg585,7504.0,7771,86.0,166.0,68.0,29.0,131.0,52.0,24.4,24.4,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,1.0,80.0,67.0,76.0,54.0,22.0,3.0,27.0,8.0,2020.0
2020-08-27,reg,reg359,7502.0,7072,0.0,66.0,100.0,69.0,209.0,134.0,24.6,24.6,1.69,2.129032,0.0,0.0,4.0,1.0,31.0,-9.0,66.0,67.0,76.0,54.0,22.0,3.0,27.0,8.0,2020.0
2020-08-31,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,208.0,163.0,24.4,24.6,1.2,3.0,0.0,0.0,1.0,1.0,16.0,3.0,48.0,76.0,81.0,70.0,11.0,0.0,31.0,8.0,2020.0
2020-08-31,reg,reg430,7504.0,7771,48.0,86.0,84.0,67.0,163.0,125.0,24.6,24.6,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,0.0,38.0,76.0,81.0,70.0,11.0,0.0,31.0,8.0,2020.0
2020-08-31,reg,reg359,7502.0,7072,0.0,66.0,100.0,65.0,209.0,140.0,24.6,24.6,1.91,1.885714,0.0,0.0,4.0,1.0,35.0,-3.0,66.0,76.0,81.0,70.0,11.0,0.0,31.0,8.0,2020.0
2020-08-31,reg,reg563,7502.0,7072,66.0,151.0,65.0,21.0,140.0,41.0,24.6,24.6,1.86,1.931818,0.0,0.0,5.0,2.0,44.0,-14.0,85.0,76.0,81.0,70.0,11.0,0.0,31.0,8.0,2020.0
2020-09-01,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,208.0,162.0,24.6,24.6,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,2.0,48.0,68.0,76.0,58.0,18.0,1.0,1.0,9.0,2020.0
2020-09-01,reg,reg359,7502.0,7072,0.0,66.0,100.0,63.0,208.0,135.0,24.6,24.6,2.02,1.783784,0.0,0.0,4.0,1.0,37.0,-7.0,66.0,68.0,76.0,58.0,18.0,1.0,1.0,9.0,2020.0
2020-09-01,reg,reg563,7502.0,7072,66.0,151.0,62.0,21.0,135.0,50.0,24.6,24.6,1.74,2.073171,0.0,0.0,5.0,2.0,41.0,0.0,85.0,68.0,76.0,58.0,18.0,1.0,1.0,9.0,2020.0
2020-09-02,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,213.0,165.0,24.8,24.8,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,0.0,48.0,64.0,75.0,53.0,22.0,2.0,2.0,9.0,2020.0
2020-09-02,reg,reg359,7502.0,7072,0.0,66.0,100.0,67.0,210.0,130.0,24.6,24.6,1.8,2.0,0.0,0.0,4.0,1.0,33.0,-14.0,66.0,64.0,75.0,53.0,22.0,2.0,2.0,9.0,2020.0
2020-09-02,reg,reg563,7502.0,7072,66.0,151.0,67.0,25.0,130.0,45.0,24.6,24.6,1.78,2.023809,0.0,0.0,5.0,2.0,42.0,0.0,85.0,64.0,75.0,53.0,22.0,2.0,2.0,9.0,2020.0
2020-09-03,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,210.0,165.0,24.8,24.8,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,3.0,48.0,71.0,79.0,56.0,23.0,3.0,3.0,9.0,2020.0
2020-09-03,reg,reg359,7502.0,7072,0.0,66.0,100.0,65.0,206.0,121.0,24.6,24.6,1.91,1.885714,0.0,0.0,4.0,1.0,35.0,-19.0,66.0,71.0,79.0,56.0,23.0,3.0,3.0,9.0,2020.0
2020-09-04,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,213.0,166.0,24.8,25.0,1.2,3.0,0.0,0.0,1.0,1.0,16.0,1.0,48.0,78.0,84.0,71.0,13.0,4.0,4.0,9.0,2020.0
2020-09-04,reg,reg430,7504.0,7771,48.0,86.0,84.0,66.0,166.0,128.0,25.0,25.0,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,78.0,84.0,71.0,13.0,4.0,4.0,9.0,2020.0
2020-09-04,reg,reg585,7504.0,7771,86.0,166.0,66.0,27.0,128.0,50.0,25.0,25.0,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,2.0,80.0,78.0,84.0,71.0,13.0,4.0,4.0,9.0,2020.0
2020-09-04,reg,reg359,7502.0,7072,0.0,66.0,100.0,66.0,210.0,140.0,24.6,24.6,1.85,1.941176,0.0,0.0,4.0,1.0,34.0,-4.0,66.0,78.0,84.0,71.0,13.0,4.0,4.0,9.0,2020.0
2020-09-08,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,214.0,170.0,25.0,25.0,1.2,3.0,0.0,0.0,1.0,1.0,16.0,4.0,48.0,80.0,85.0,71.0,14.0,1.0,8.0,9.0,2020.0
2020-09-09,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,214.0,166.0,25.0,25.0,1.2,3.0,0.0,0.0,1.0,1.0,16.0,0.0,48.0,71.0,75.0,69.0,6.0,2.0,9.0,9.0,2020.0
2020-09-09,reg,reg585,7504.0,7771,86.0,166.0,69.0,34.0,132.0,61.0,25.2,25.2,1.58,2.285714,0.0,0.0,3.0,3.0,35.0,9.0,80.0,71.0,75.0,69.0,6.0,2.0,9.0,9.0,2020.0
2020-09-10,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,214.0,170.0,25.2,25.4,1.2,3.0,0.0,0.0,1.0,1.0,16.0,4.0,48.0,67.0,71.0,62.0,9.0,3.0,10.0,9.0,2020.0
2020-09-10,reg,reg585,7504.0,7771,86.0,166.0,68.0,34.0,135.0,61.0,25.4,25.4,1.53,2.352941,0.0,0.0,3.0,3.0,34.0,6.0,80.0,67.0,71.0,62.0,9.0,3.0,10.0,9.0,2020.0
2020-09-11,reg,reg420,7504.0,7771,0.0,48.0,100.0,80.0,214.0,166.0,25.4,25.4,1.5,2.4,0.0,0.0,1.0,1.0,20.0,0.0,48.0,71.0,78.0,63.0,15.0,4.0,11.0,9.0,2020.0
2020-09-11,reg,reg430,7504.0,7771,48.0,86.0,80.0,61.0,166.0,122.0,25.4,25.4,1.8,2.0,0.0,0.0,2.0,2.0,19.0,-6.0,38.0,71.0,78.0,63.0,15.0,4.0,11.0,9.0,2020.0
2020-09-11,reg,reg585,7504.0,7771,86.0,166.0,62.0,25.0,122.0,42.0,25.4,25.4,1.67,2.162162,0.0,0.0,3.0,3.0,37.0,0.0,80.0,71.0,78.0,63.0,15.0,4.0,11.0,9.0,2020.0
2020-09-14,reg,reg563,7504.0,7072,67.0,152.0,71.0,30.0,147.0,63.0,25.4,25.4,1.74,2.073171,0.0,0.0,2.0,2.0,41.0,1.0,85.0,66.0,77.0,50.0,27.0,0.0,14.0,9.0,2020.0
2020-09-15,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,214.0,167.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,1.0,48.0,70.0,80.0,57.0,23.0,1.0,15.0,9.0,2020.0
2020-09-16,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,214.0,166.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,0.0,48.0,67.0,78.0,58.0,20.0,2.0,16.0,9.0,2020.0
2020-09-16,reg,reg585,7504.0,7771,86.0,166.0,67.0,25.0,133.0,50.0,25.4,25.4,1.89,1.904762,0.0,0.0,3.0,3.0,42.0,-3.0,80.0,67.0,78.0,58.0,20.0,2.0,16.0,9.0,2020.0
2020-09-17,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,214.0,168.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,2.0,48.0,69.0,79.0,59.0,20.0,3.0,17.0,9.0,2020.0
2020-09-17,reg,reg585,7504.0,7771,86.0,166.0,66.0,26.0,134.0,53.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,-1.0,80.0,69.0,79.0,59.0,20.0,3.0,17.0,9.0,2020.0
2020-09-18,reg,reg420,7504.0,7771,0.0,48.0,100.0,82.0,214.0,166.0,25.4,25.4,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,0.0,48.0,63.0,71.0,56.0,15.0,4.0,18.0,9.0,2020.0
2020-09-18,reg,reg585,7504.0,7771,86.0,166.0,65.0,25.0,131.0,51.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,63.0,71.0,56.0,15.0,4.0,18.0,9.0,2020.0
2020-09-21,reg,reg420,7504.0,7771,0.0,48.0,100.0,81.0,214.0,166.0,25.4,25.4,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,0.0,48.0,73.0,83.0,64.0,19.0,0.0,21.0,9.0,2020.0
