,coach,block,start_per,end_per,TAVG,TMAX,TMIN,tempdif,day_of_week,month,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex,block_mileage
257,7503.0,7771,100.0,46.0,76.0,86.0,70.0,16.0,0.0,7.0,84.0,2.9,299.7,113.0,0.0,42.1,6.0,30.0,0.8,84.7,57.2,84.0,3.6,84.2,6.9,107.0
258,7503.0,7771,46.0,15.0,76.0,86.0,70.0,16.0,0.0,7.0,84.0,2.9,299.7,113.0,0.0,42.1,6.0,30.0,0.8,84.7,57.2,84.0,3.6,84.2,6.9,107.0
259,7501.0,7772,100.0,78.0,76.0,86.0,70.0,16.0,0.0,7.0,84.0,2.9,299.7,113.0,0.0,42.1,6.0,30.0,0.8,84.7,57.2,84.0,3.6,84.2,6.9,145.9
260,7501.0,7772,78.0,30.0,76.0,86.0,70.0,16.0,0.0,7.0,84.0,2.9,299.7,113.0,0.0,42.1,6.0,30.0,0.8,84.7,57.2,84.0,3.6,84.2,6.9,145.9
261,7503.0,7771,100.0,46.0,75.0,83.0,68.0,15.0,1.0,7.0,82.0,3.6,302.7,125.6,0.0,36.2,5.8,30.0,4.9,82.0,52.0,82.0,4.9,81.4,6.5,107.0
262,7503.0,7771,46.0,18.0,75.0,83.0,68.0,15.0,1.0,7.0,82.0,3.6,302.7,125.6,0.0,36.2,5.8,30.0,4.9,82.0,52.0,82.0,4.9,81.4,6.5,107.0
263,7501.0,7772,100.0,78.0,75.0,83.0,68.0,15.0,1.0,7.0,82.0,3.6,302.7,125.6,0.0,36.2,5.8,30.0,4.9,82.0,52.0,82.0,4.9,81.4,6.5,145.9
264,7501.0,7772,78.0,36.0,75.0,83.0,68.0,15.0,1.0,7.0,82.0,3.6,302.7,125.6,0.0,36.2,5.8,30.0,4.9,82.0,52.0,82.0,4.9,81.4,6.5,145.9
265,7502.0,7773,100.0,52.0,75.0,83.0,68.0,15.0,1.0,7.0,82.0,3.6,302.7,125.6,0.0,36.2,5.8,30.0,4.9,82.0,52.0,82.0,4.9,81.4,6.5,167.3
266,7505.0,7771,100.0,70.0,83.0,93.0,75.0,18.0,2.0,7.0,86.7,3.0,269.3,113.0,0.0,23.9,6.0,30.0,3.1,84.4,43.8,86.7,3.6,84.4,7.0,107.0
267,7505.0,7771,70.0,41.0,83.0,93.0,75.0,18.0,2.0,7.0,86.7,3.0,269.3,113.0,0.0,23.9,6.0,30.0,3.1,84.4,43.8,86.7,3.6,84.4,7.0,107.0
268,7502.0,7772,100.0,73.0,83.0,93.0,75.0,18.0,2.0,7.0,86.7,3.0,269.3,113.0,0.0,23.9,6.0,30.0,3.1,84.4,43.8,86.7,3.6,84.4,7.0,145.9
269,7502.0,7772,79.0,20.0,83.0,93.0,75.0,18.0,2.0,7.0,86.7,3.0,269.3,113.0,0.0,23.9,6.0,30.0,3.1,84.4,43.8,86.7,3.6,84.4,7.0,145.9
270,7501.0,7774,100.0,91.0,83.0,93.0,75.0,18.0,2.0,7.0,86.7,3.0,269.3,113.0,0.0,23.9,6.0,30.0,3.1,84.4,43.8,86.7,3.6,84.4,7.0,105.9
271,7501.0,7774,91.0,53.0,83.0,93.0,75.0,18.0,2.0,7.0,86.7,3.0,269.3,113.0,0.0,23.9,6.0,30.0,3.1,84.4,43.8,86.7,3.6,84.4,7.0,105.9
272,7501.0,7774,53.0,23.0,83.0,93.0,75.0,18.0,2.0,7.0,86.7,3.0,269.3,113.0,0.0,23.9,6.0,30.0,3.1,84.4,43.8,86.7,3.6,84.4,7.0,105.9
273,7503.0,7771,100.0,44.0,72.0,80.0,62.0,18.0,0.0,7.0,76.8,5.0,263.0,113.6,0.0,45.5,6.0,30.0,10.4,78.2,53.7,76.8,5.5,77.6,6.2,107.0
274,7503.0,7771,44.0,13.0,72.0,80.0,62.0,18.0,0.0,7.0,76.8,5.0,263.0,113.6,0.0,45.5,6.0,30.0,10.4,78.2,53.7,76.8,5.5,77.6,6.2,107.0
275,7504.0,7772,100.0,80.0,72.0,80.0,62.0,18.0,0.0,7.0,76.8,5.0,263.0,113.6,0.0,45.5,6.0,30.0,10.4,78.2,53.7,76.8,5.5,77.6,6.2,145.9
276,7504.0,7772,80.0,35.0,72.0,80.0,62.0,18.0,0.0,7.0,76.8,5.0,263.0,113.6,0.0,45.5,6.0,30.0,10.4,78.2,53.7,76.8,5.5,77.6,6.2,145.9
277,7504.0,7771,100.0,44.0,66.0,77.0,56.0,21.0,1.0,7.0,74.7,4.5,287.7,113.0,0.0,47.1,6.0,30.0,7.6,75.7,52.7,74.7,5.3,75.6,5.8,107.0
278,7504.0,7771,44.0,19.0,66.0,77.0,56.0,21.0,1.0,7.0,74.7,4.5,287.7,113.0,0.0,47.1,6.0,30.0,7.6,75.7,52.7,74.7,5.3,75.6,5.8,107.0
279,7503.0,7772,100.0,75.0,66.0,77.0,56.0,21.0,1.0,7.0,74.7,4.5,287.7,113.0,0.0,47.1,6.0,30.0,7.6,75.7,52.7,74.7,5.3,75.6,5.8,145.9
280,7503.0,7772,75.0,37.0,66.0,77.0,56.0,21.0,1.0,7.0,74.7,4.5,287.7,113.0,0.0,47.1,6.0,30.0,7.6,75.7,52.7,74.7,5.3,75.6,5.8,145.9
281,7504.0,7771,100.0,49.0,72.0,81.0,65.0,16.0,2.0,7.0,80.4,2.7,228.5,113.0,0.0,44.9,6.0,30.0,0.0,80.1,56.0,80.4,3.1,80.1,6.3,107.0
282,7504.0,7771,49.0,20.0,72.0,81.0,65.0,16.0,2.0,7.0,80.4,2.7,228.5,113.0,0.0,44.9,6.0,30.0,0.0,80.1,56.0,80.4,3.1,80.1,6.3,107.0
283,7503.0,7772,100.0,76.0,72.0,81.0,65.0,16.0,2.0,7.0,80.4,2.7,228.5,113.0,0.0,44.9,6.0,30.0,0.0,80.1,56.0,80.4,3.1,80.1,6.3,145.9
284,7503.0,7772,76.0,38.0,72.0,81.0,65.0,16.0,2.0,7.0,80.4,2.7,228.5,113.0,0.0,44.9,6.0,30.0,0.0,80.1,56.0,80.4,3.1,80.1,6.3,145.9
285,7505.0,7771,100.0,49.0,66.0,74.0,56.0,18.0,3.0,8.0,76.8,4.8,252.5,113.0,0.0,52.9,6.0,30.1,0.6,77.5,58.1,76.8,5.8,77.5,6.1,107.0
286,7505.0,7771,49.0,22.0,66.0,74.0,56.0,18.0,3.0,8.0,76.8,4.8,252.5,113.0,0.0,52.9,6.0,30.1,0.6,77.5,58.1,76.8,5.8,77.5,6.1,107.0
287,7502.0,7772,100.0,80.0,66.0,74.0,56.0,18.0,3.0,8.0,76.8,4.8,252.5,113.0,0.0,52.9,6.0,30.1,0.6,77.5,58.1,76.8,5.8,77.5,6.1,145.9
288,7502.0,7772,80.0,38.0,66.0,74.0,56.0,18.0,3.0,8.0,76.8,4.8,252.5,113.0,0.0,52.9,6.0,30.1,0.6,77.5,58.1,76.8,5.8,77.5,6.1,145.9
289,7502.0,7771,100.0,47.0,69.0,78.0,57.0,21.0,4.0,8.0,78.9,4.6,296.3,113.0,0.0,48.7,6.0,30.5,1.9,78.9,57.1,78.9,5.2,78.9,6.2,107.0
290,7502.0,7771,47.0,17.0,69.0,78.0,57.0,21.0,4.0,8.0,78.9,4.6,296.3,113.0,0.0,48.7,6.0,30.5,1.9,78.9,57.1,78.9,5.2,78.9,6.2,107.0
291,7505.0,7772,100.0,81.0,69.0,78.0,57.0,21.0,4.0,8.0,78.9,4.6,296.3,113.0,0.0,48.7,6.0,30.5,1.9,78.9,57.1,78.9,5.2,78.9,6.2,145.9
292,7505.0,7772,81.0,37.0,69.0,78.0,57.0,21.0,4.0,8.0,78.9,4.6,296.3,113.0,0.0,48.7,6.0,30.5,1.9,78.9,57.1,78.9,5.2,78.9,6.2,145.9
293,7504.0,7774,100.0,89.0,69.0,78.0,57.0,21.0,4.0,8.0,78.9,4.6,296.3,113.0,0.0,48.7,6.0,30.5,1.9,78.9,57.1,78.9,5.2,78.9,6.2,105.9
294,7504.0,7774,89.0,55.0,69.0,78.0,57.0,21.0,4.0,8.0,78.9,4.6,296.3,113.0,0.0,48.7,6.0,30.5,1.9,78.9,57.1,78.9,5.2,78.9,6.2,105.9
295,7504.0,7774,55.0,26.0,69.0,78.0,57.0,21.0,4.0,8.0,78.9,4.6,296.3,113.0,0.0,48.7,6.0,30.5,1.9,78.9,57.1,78.9,5.2,78.9,6.2,105.9
296,7505.0,7771,100.0,46.0,73.0,84.0,64.0,20.0,0.0,8.0,77.1,2.5,294.8,118.7,0.0,47.1,6.0,30.0,63.8,77.0,54.5,77.1,3.2,77.0,5.5,107.0
297,7504.0,7772,100.0,79.0,73.0,84.0,64.0,20.0,0.0,8.0,77.1,2.5,294.8,118.7,0.0,47.1,6.0,30.0,63.8,77.0,54.5,77.1,3.2,77.0,5.5,145.9
298,7504.0,7772,79.0,37.0,73.0,84.0,64.0,20.0,0.0,8.0,77.1,2.5,294.8,118.7,0.0,47.1,6.0,30.0,63.8,77.0,54.5,77.1,3.2,77.0,5.5,145.9
299,7503.0,7771,100.0,51.0,75.0,86.0,65.0,21.0,1.0,8.0,79.2,2.8,282.7,113.0,0.0,45.6,6.0,30.0,4.2,79.1,55.7,79.2,3.2,79.1,6.2,107.0
300,7503.0,7771,51.0,21.0,75.0,86.0,65.0,21.0,1.0,8.0,79.2,2.8,282.7,113.0,0.0,45.6,6.0,30.0,4.2,79.1,55.7,79.2,3.2,79.1,6.2,107.0
301,7504.0,7772,100.0,77.0,75.0,86.0,65.0,21.0,1.0,8.0,79.2,2.8,282.7,113.0,0.0,45.6,6.0,30.0,4.2,79.1,55.7,79.2,3.2,79.1,6.2,145.9
302,7504.0,7772,77.0,26.0,75.0,86.0,65.0,21.0,1.0,8.0,79.2,2.8,282.7,113.0,0.0,45.6,6.0,30.0,4.2,79.1,55.7,79.2,3.2,79.1,6.2,145.9
303,7504.0,7771,100.0,44.0,67.0,77.0,54.0,23.0,2.0,8.0,76.9,5.0,296.7,113.0,0.0,47.2,6.0,30.0,2.2,77.5,54.2,76.9,5.8,77.4,6.1,107.0
304,7504.0,7771,44.0,12.0,67.0,77.0,54.0,23.0,2.0,8.0,76.9,5.0,296.7,113.0,0.0,47.2,6.0,30.0,2.2,77.5,54.2,76.9,5.8,77.4,6.1,107.0
305,7503.0,7772,100.0,79.0,67.0,77.0,54.0,23.0,2.0,8.0,76.9,5.0,296.7,113.0,0.0,47.2,6.0,30.0,2.2,77.5,54.2,76.9,5.8,77.4,6.1,145.9
306,7503.0,7772,79.0,43.0,67.0,77.0,54.0,23.0,2.0,8.0,76.9,5.0,296.7,113.0,0.0,47.2,6.0,30.0,2.2,77.5,54.2,76.9,5.8,77.4,6.1,145.9
307,7502.0,7774,100.0,91.0,67.0,77.0,54.0,23.0,2.0,8.0,76.9,5.0,296.7,113.0,0.0,47.2,6.0,30.0,2.2,77.5,54.2,76.9,5.8,77.4,6.1,105.9
308,7502.0,7774,91.0,51.0,67.0,77.0,54.0,23.0,2.0,8.0,76.9,5.0,296.7,113.0,0.0,47.2,6.0,30.0,2.2,77.5,54.2,76.9,5.8,77.4,6.1,105.9
309,7502.0,7774,51.0,26.0,67.0,77.0,54.0,23.0,2.0,8.0,76.9,5.0,296.7,113.0,0.0,47.2,6.0,30.0,2.2,77.5,54.2,76.9,5.8,77.4,6.1,105.9
310,7502.0,7771,100.0,47.0,60.0,70.0,51.0,19.0,3.0,8.0,74.4,5.0,290.7,113.0,0.0,45.0,6.0,30.0,2.9,74.9,50.9,74.4,6.1,74.9,5.8,107.0
311,7502.0,7771,47.0,17.0,60.0,70.0,51.0,19.0,3.0,8.0,74.4,5.0,290.7,113.0,0.0,45.0,6.0,30.0,2.9,74.9,50.9,74.4,6.1,74.9,5.8,107.0
312,7502.0,7771,100.0,47.0,64.0,75.0,54.0,21.0,4.0,8.0,75.8,4.9,304.7,114.5,0.0,44.9,6.0,30.0,21.1,76.3,52.6,75.8,5.9,76.3,6.0,107.0
313,7502.0,7771,47.0,11.0,64.0,75.0,54.0,21.0,4.0,8.0,75.8,4.9,304.7,114.5,0.0,44.9,6.0,30.0,21.1,76.3,52.6,75.8,5.9,76.3,6.0,107.0
314,7504.0,7772,100.0,80.0,64.0,75.0,54.0,21.0,4.0,8.0,75.8,4.9,304.7,114.5,0.0,44.9,6.0,30.0,21.1,76.3,52.6,75.8,5.9,76.3,6.0,145.9
315,7504.0,7772,80.0,32.0,64.0,75.0,54.0,21.0,4.0,8.0,75.8,4.9,304.7,114.5,0.0,44.9,6.0,30.0,21.1,76.3,52.6,75.8,5.9,76.3,6.0,145.9
316,7503.0,7771,100.0,47.0,76.0,86.0,66.0,20.0,0.0,8.0,84.8,3.5,291.4,113.0,0.0,34.0,6.0,30.0,0.0,83.6,52.3,84.8,4.3,83.6,7.0,107.0
317,7503.0,7771,47.0,8.0,76.0,86.0,66.0,20.0,0.0,8.0,84.8,3.5,291.4,113.0,0.0,34.0,6.0,30.0,0.0,83.6,52.3,84.8,4.3,83.6,7.0,107.0
318,7502.0,7772,100.0,77.0,80.0,91.0,69.0,22.0,1.0,8.0,87.3,2.5,261.5,113.0,0.0,31.4,6.0,30.0,0.0,86.0,52.1,87.3,3.1,86.0,7.1,145.9
319,7502.0,7772,77.0,22.0,80.0,91.0,69.0,22.0,1.0,8.0,87.3,2.5,261.5,113.0,0.0,31.4,6.0,30.0,0.0,86.0,52.1,87.3,3.1,86.0,7.1,145.9
320,7502.0,7773,100.0,38.0,84.0,94.0,77.0,17.0,2.0,8.0,91.1,2.9,253.2,113.0,0.0,26.9,6.0,30.0,0.0,89.4,51.3,91.1,3.4,89.4,7.6,167.3
321,7505.0,7774,100.0,91.0,86.0,96.0,79.0,17.0,3.0,8.0,92.4,2.5,245.3,113.0,0.0,25.8,6.0,30.0,0.0,90.9,51.6,92.4,3.1,90.9,7.7,105.9
322,7505.0,7774,91.0,52.0,86.0,96.0,79.0,17.0,3.0,8.0,92.4,2.5,245.3,113.0,0.0,25.8,6.0,30.0,0.0,90.9,51.6,92.4,3.1,90.9,7.7,105.9
323,7505.0,7774,52.0,15.0,86.0,96.0,79.0,17.0,3.0,8.0,92.4,2.5,245.3,113.0,0.0,25.8,6.0,30.0,0.0,90.9,51.6,92.4,3.1,90.9,7.7,105.9
324,7502.0,7774,100.0,90.0,84.0,92.0,73.0,19.0,4.0,8.0,89.8,2.9,211.4,113.0,0.0,31.1,6.0,30.0,0.0,88.7,54.5,89.8,3.6,88.7,7.2,105.9
325,7502.0,7774,90.0,51.0,84.0,92.0,73.0,19.0,4.0,8.0,89.8,2.9,211.4,113.0,0.0,31.1,6.0,30.0,0.0,88.7,54.5,89.8,3.6,88.7,7.2,105.9
326,7502.0,7774,51.0,17.0,84.0,92.0,73.0,19.0,4.0,8.0,89.8,2.9,211.4,113.0,0.0,31.1,6.0,30.0,0.0,88.7,54.5,89.8,3.6,88.7,7.2,105.9
327,7505.0,7773,100.0,45.0,84.0,92.0,73.0,19.0,4.0,8.0,89.8,2.9,211.4,113.0,0.0,31.1,6.0,30.0,0.0,88.7,54.5,89.8,3.6,88.7,7.2,167.3
328,7502.0,7771,100.0,68.0,60.0,71.0,50.0,21.0,0.0,8.0,76.3,3.1,263.0,113.0,0.0,49.9,6.0,30.0,2.8,76.9,55.7,76.3,3.8,76.8,6.1,107.0
329,7505.0,7772,100.0,77.0,60.0,71.0,50.0,21.0,0.0,8.0,76.3,3.1,263.0,113.0,0.0,49.9,6.0,30.0,2.8,76.9,55.7,76.3,3.8,76.8,6.1,145.9
330,7505.0,7772,77.0,25.0,60.0,71.0,50.0,21.0,0.0,8.0,76.3,3.1,263.0,113.0,0.0,49.9,6.0,30.0,2.8,76.9,55.7,76.3,3.8,76.8,6.1,145.9
331,7502.0,7772,100.0,78.0,60.0,72.0,52.0,20.0,1.0,8.0,75.3,5.4,311.1,113.6,0.0,54.6,6.0,30.0,7.8,76.3,57.2,75.3,6.4,76.2,6.1,145.9
332,7502.0,7772,78.0,35.0,60.0,72.0,52.0,20.0,1.0,8.0,75.3,5.4,311.1,113.6,0.0,54.6,6.0,30.0,7.8,76.3,57.2,75.3,6.4,76.2,6.1,145.9
333,7505.0,7774,100.0,90.0,60.0,72.0,52.0,20.0,1.0,8.0,75.3,5.4,311.1,113.6,0.0,54.6,6.0,30.0,7.8,76.3,57.2,75.3,6.4,76.2,6.1,105.9
334,7505.0,7774,90.0,55.0,60.0,72.0,52.0,20.0,1.0,8.0,75.3,5.4,311.1,113.6,0.0,54.6,6.0,30.0,7.8,76.3,57.2,75.3,6.4,76.2,6.1,105.9
335,7505.0,7774,55.0,28.0,60.0,72.0,52.0,20.0,1.0,8.0,75.3,5.4,311.1,113.6,0.0,54.6,6.0,30.0,7.8,76.3,57.2,75.3,6.4,76.2,6.1,105.9
336,7505.0,7772,100.0,77.0,70.0,83.0,59.0,24.0,2.0,8.0,80.1,3.3,278.7,113.0,0.0,44.9,6.0,30.0,2.7,79.9,55.9,80.1,4.1,79.9,6.2,145.9
337,7505.0,7772,77.0,34.0,70.0,83.0,59.0,24.0,2.0,8.0,80.1,3.3,278.7,113.0,0.0,44.9,6.0,30.0,2.7,79.9,55.9,80.1,4.1,79.9,6.2,145.9
338,7505.0,7774,100.0,90.0,73.0,84.0,62.0,22.0,3.0,8.0,83.3,3.9,293.9,113.6,0.0,54.6,6.0,30.0,10.5,86.3,64.5,83.3,4.7,85.8,6.8,105.9
339,7505.0,7774,90.0,53.0,73.0,84.0,62.0,22.0,3.0,8.0,83.3,3.9,293.9,113.6,0.0,54.6,6.0,30.0,10.5,86.3,64.5,83.3,4.7,85.8,6.8,105.9
340,7505.0,7774,53.0,30.0,73.0,84.0,62.0,22.0,3.0,8.0,83.3,3.9,293.9,113.6,0.0,54.6,6.0,30.0,10.5,86.3,64.5,83.3,4.7,85.8,6.8,105.9
341,7501.0,7772,100.0,77.0,80.0,91.0,72.0,19.0,0.0,8.0,88.0,3.7,321.9,113.0,0.0,31.4,6.0,30.0,0.0,87.1,53.2,88.0,4.4,87.1,7.1,145.9
342,7501.0,7772,77.0,12.0,80.0,91.0,72.0,19.0,0.0,8.0,88.0,3.7,321.9,113.0,0.0,31.4,6.0,30.0,0.0,87.1,53.2,88.0,4.4,87.1,7.1,145.9
343,7503.0,7774,100.0,90.0,80.0,91.0,72.0,19.0,0.0,8.0,88.0,3.7,321.9,113.0,0.0,31.4,6.0,30.0,0.0,87.1,53.2,88.0,4.4,87.1,7.1,105.9
344,7503.0,7774,90.0,53.0,80.0,91.0,72.0,19.0,0.0,8.0,88.0,3.7,321.9,113.0,0.0,31.4,6.0,30.0,0.0,87.1,53.2,88.0,4.4,87.1,7.1,105.9
345,7503.0,7774,53.0,17.0,80.0,91.0,72.0,19.0,0.0,8.0,88.0,3.7,321.9,113.0,0.0,31.4,6.0,30.0,0.0,87.1,53.2,88.0,4.4,87.1,7.1,105.9
346,7502.0,7772,100.0,77.0,80.0,90.0,73.0,17.0,1.0,8.0,84.3,3.5,313.5,113.0,0.0,33.4,6.0,30.0,12.2,83.3,51.9,84.3,4.2,83.3,7.0,145.9
347,7502.0,7772,77.0,15.0,80.0,90.0,73.0,17.0,1.0,8.0,84.3,3.5,313.5,113.0,0.0,33.4,6.0,30.0,12.2,83.3,51.9,84.3,4.2,83.3,7.0,145.9
348,7505.0,7774,100.0,90.0,80.0,90.0,73.0,17.0,1.0,8.0,84.3,3.5,313.5,113.0,0.0,33.4,6.0,30.0,12.2,83.3,51.9,84.3,4.2,83.3,7.0,105.9
349,7505.0,7774,90.0,53.0,80.0,90.0,73.0,17.0,1.0,8.0,84.3,3.5,313.5,113.0,0.0,33.4,6.0,30.0,12.2,83.3,51.9,84.3,4.2,83.3,7.0,105.9
350,7505.0,7774,53.0,20.0,80.0,90.0,73.0,17.0,1.0,8.0,84.3,3.5,313.5,113.0,0.0,33.4,6.0,30.0,12.2,83.3,51.9,84.3,4.2,83.3,7.0,105.9
351,7503.0,7773,80.0,23.0,80.0,90.0,73.0,17.0,1.0,8.0,84.3,3.5,313.5,113.0,0.0,33.4,6.0,30.0,12.2,83.3,51.9,84.3,4.2,83.3,7.0,167.3
352,7501.0,7774,100.0,90.0,63.0,76.0,56.0,20.0,3.0,8.0,76.7,4.0,300.7,114.5,0.0,59.6,6.0,30.6,19.3,78.2,61.0,76.7,4.9,78.1,6.1,105.9
353,7501.0,7774,90.0,55.0,63.0,76.0,56.0,20.0,3.0,8.0,76.7,4.0,300.7,114.5,0.0,59.6,6.0,30.6,19.3,78.2,61.0,76.7,4.9,78.1,6.1,105.9
354,7501.0,7774,55.0,27.0,63.0,76.0,56.0,20.0,3.0,8.0,76.7,4.0,300.7,114.5,0.0,59.6,6.0,30.6,19.3,78.2,61.0,76.7,4.9,78.1,6.1,105.9
355,7502.0,7773,100.0,36.0,63.0,76.0,56.0,20.0,3.0,8.0,76.7,4.0,300.7,114.5,0.0,59.6,6.0,30.6,19.3,78.2,61.0,76.7,4.9,78.1,6.1,167.3
356,7501.0,7772,100.0,74.0,67.0,80.0,57.0,23.0,4.0,8.0,81.2,4.8,315.5,113.0,0.0,45.8,6.0,30.4,0.0,82.1,57.5,81.2,5.6,81.6,6.4,145.9
357,7501.0,7772,74.0,20.0,67.0,80.0,57.0,23.0,4.0,8.0,81.2,4.8,315.5,113.0,0.0,45.8,6.0,30.4,0.0,82.1,57.5,81.2,5.6,81.6,6.4,145.9
358,7502.0,7774,100.0,90.0,67.0,80.0,57.0,23.0,4.0,8.0,81.2,4.8,315.5,113.0,0.0,45.8,6.0,30.4,0.0,82.1,57.5,81.2,5.6,81.6,6.4,105.9
359,7502.0,7774,90.0,55.0,67.0,80.0,57.0,23.0,4.0,8.0,81.2,4.8,315.5,113.0,0.0,45.8,6.0,30.4,0.0,82.1,57.5,81.2,5.6,81.6,6.4,105.9
360,7502.0,7774,55.0,28.0,67.0,80.0,57.0,23.0,4.0,8.0,81.2,4.8,315.5,113.0,0.0,45.8,6.0,30.4,0.0,82.1,57.5,81.2,5.6,81.6,6.4,105.9
361,7502.0,7771,100.0,40.0,72.0,80.0,61.0,19.0,1.0,9.0,81.6,4.6,306.8,113.0,0.0,43.9,6.0,30.0,0.0,82.4,56.2,81.6,4.9,81.8,6.6,107.0
362,7502.0,7771,40.0,6.0,72.0,80.0,61.0,19.0,1.0,9.0,81.6,4.6,306.8,113.0,0.0,43.9,6.0,30.0,0.0,82.4,56.2,81.6,4.9,81.8,6.6,107.0
363,7503.0,7772,100.0,72.0,72.0,80.0,61.0,19.0,1.0,9.0,81.6,4.6,306.8,113.0,0.0,43.9,6.0,30.0,0.0,82.4,56.2,81.6,4.9,81.8,6.6,145.9
364,7503.0,7772,72.0,20.0,72.0,80.0,61.0,19.0,1.0,9.0,81.6,4.6,306.8,113.0,0.0,43.9,6.0,30.0,0.0,82.4,56.2,81.6,4.9,81.8,6.6,145.9
365,7505.0,7771,100.0,45.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,107.0
366,7505.0,7771,45.0,7.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,107.0
367,7501.0,7772,100.0,74.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,145.9
368,7501.0,7772,74.0,18.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,145.9
369,7503.0,7774,100.0,92.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,105.9
370,7503.0,7774,92.0,57.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,105.9
371,7503.0,7774,57.0,22.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,105.9
372,7504.0,7773,100.0,41.0,77.0,86.0,69.0,17.0,2.0,9.0,81.9,4.7,293.5,113.0,0.0,40.8,6.0,30.0,7.3,82.4,55.1,81.9,5.5,81.9,6.7,167.3
373,7505.0,7771,100.0,53.0,67.0,76.0,57.0,19.0,3.0,9.0,77.0,4.7,313.2,113.0,0.0,50.6,6.0,30.0,3.6,77.3,56.3,77.0,5.5,77.3,6.2,107.0
374,7505.0,7771,53.0,20.0,67.0,76.0,57.0,19.0,3.0,9.0,77.0,4.7,313.2,113.0,0.0,50.6,6.0,30.0,3.6,77.3,56.3,77.0,5.5,77.3,6.2,107.0
375,7501.0,7772,100.0,77.0,67.0,76.0,57.0,19.0,3.0,9.0,77.0,4.7,313.2,113.0,0.0,50.6,6.0,30.0,3.6,77.3,56.3,77.0,5.5,77.3,6.2,145.9
376,7501.0,7772,77.0,29.0,67.0,76.0,57.0,19.0,3.0,9.0,77.0,4.7,313.2,113.0,0.0,50.6,6.0,30.0,3.6,77.3,56.3,77.0,5.5,77.3,6.2,145.9
377,7503.0,7774,100.0,91.0,67.0,76.0,57.0,19.0,3.0,9.0,77.0,4.7,313.2,113.0,0.0,50.6,6.0,30.0,3.6,77.3,56.3,77.0,5.5,77.3,6.2,105.9
378,7503.0,7774,91.0,60.0,67.0,76.0,57.0,19.0,3.0,9.0,77.0,4.7,313.2,113.0,0.0,50.6,6.0,30.0,3.6,77.3,56.3,77.0,5.5,77.3,6.2,105.9
379,7503.0,7774,60.0,30.0,67.0,76.0,57.0,19.0,3.0,9.0,77.0,4.7,313.2,113.0,0.0,50.6,6.0,30.0,3.6,77.3,56.3,77.0,5.5,77.3,6.2,105.9
380,7505.0,7771,100.0,48.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,107.0
381,7505.0,7771,48.0,14.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,107.0
382,7503.0,7772,100.0,74.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,145.9
383,7503.0,7772,74.0,20.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,145.9
384,7501.0,7774,100.0,91.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,105.9
385,7501.0,7774,91.0,55.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,105.9
386,7501.0,7774,55.0,25.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,105.9
