Unnamed: 0,Date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,kwh,mpp,error,mpp_error,order,bus_run,percent_used,range_diff,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year,loc_id,time,tempC,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex
929,2020-08-10,xb,xb675,7502.0,7771,0.0,49.0,100.0,82.0,215.0,166.0,25.0,25.0,1.32,2.722222,0.0,0.0,1.0,1.0,18.0,0.0,49.0,77.0,84.0,69.0,15.0,Sunday,10.0,August,2020.0,1.0,1050.0,29.6,85.5,2.9,267.8,113.0,0.0,36.3,6.0,30.0,0.2,85.3,54.1,85.5,3.6,85.2,7.0
930,2020-08-10,reg,reg430,7502.0,7771,49.0,86.0,82.0,66.0,166.0,134.0,25.0,25.0,1.56,2.3125,0.0,0.0,2.0,2.0,16.0,5.0,37.0,77.0,84.0,69.0,15.0,Sunday,10.0,August,2020.0,1.0,1050.0,29.6,85.5,2.9,267.8,113.0,0.0,36.3,6.0,30.0,0.2,85.3,54.1,85.5,3.6,85.2,7.0
931,2020-08-10,reg,reg001,7502.0,7771,86.0,167.0,66.0,18.0,134.0,30.0,25.0,25.0,2.13,1.6875,0.0,0.0,3.0,3.0,48.0,-23.0,81.0,77.0,84.0,69.0,15.0,Sunday,10.0,August,2020.0,1.0,1050.0,29.6,85.5,2.9,267.8,113.0,0.0,36.3,6.0,30.0,0.2,85.3,54.1,85.5,3.6,85.2,7.0
934,2020-08-11,xb,xb995,7505.0,7771,0.0,49.0,100.0,82.0,207.0,160.0,24.4,24.4,1.32,2.722222,0.0,0.0,1.0,1.0,18.0,2.0,49.0,72.0,80.0,65.0,15.0,Monday,11.0,August,2020.0,1.0,1050.0,27.8,82.4,3.6,246.0,113.0,0.0,45.6,6.0,30.0,0.0,83.5,57.1,82.4,4.4,83.0,6.7
935,2020-08-11,reg,reg430,7505.0,7771,49.0,86.0,82.0,65.0,160.0,123.0,24.4,24.4,1.65,2.176471,0.0,0.0,2.0,2.0,17.0,0.0,37.0,72.0,80.0,65.0,15.0,Monday,11.0,August,2020.0,1.0,1050.0,27.8,82.4,3.6,246.0,113.0,0.0,45.6,6.0,30.0,0.0,83.5,57.1,82.4,4.4,83.0,6.7
936,2020-08-11,reg,reg001,7505.0,7771,86.0,166.0,65.0,21.0,123.0,35.0,24.4,24.4,1.98,1.818182,0.0,0.0,3.0,3.0,44.0,-8.0,80.0,72.0,80.0,65.0,15.0,Monday,11.0,August,2020.0,1.0,1050.0,27.8,82.4,3.6,246.0,113.0,0.0,45.6,6.0,30.0,0.0,83.5,57.1,82.4,4.4,83.0,6.7
937,2020-08-11,xb,xb680,7504.0,7072,0.0,65.0,100.0,71.0,207.0,140.0,24.6,24.6,1.61,2.241379,0.0,0.0,4.0,1.0,29.0,-2.0,65.0,72.0,80.0,65.0,15.0,Monday,11.0,August,2020.0,1.0,1050.0,27.8,82.4,3.6,246.0,113.0,0.0,45.6,6.0,30.0,0.0,83.5,57.1,82.4,4.4,83.0,6.7
938,2020-08-11,reg,reg563,7504.0,7072,65.0,151.0,71.0,26.0,140.0,46.0,24.6,24.6,1.88,1.911111,0.0,0.0,5.0,2.0,45.0,-8.0,86.0,72.0,80.0,65.0,15.0,Monday,11.0,August,2020.0,1.0,1050.0,27.8,82.4,3.6,246.0,113.0,0.0,45.6,6.0,30.0,0.0,83.5,57.1,82.4,4.4,83.0,6.7
939,2020-08-12,xb,xb420,7505.0,7771,0.0,49.0,100.0,79.0,204.0,152.0,24.4,24.4,1.54,2.333333,0.0,0.0,1.0,1.0,21.0,-3.0,49.0,77.0,87.0,67.0,20.0,Tuesday,12.0,August,2020.0,1.0,1050.0,28.7,83.8,3.0,269.6,113.0,0.0,42.2,6.0,30.0,0.0,83.9,56.0,83.8,3.7,83.8,6.7
940,2020-08-12,xb,xb894,7505.0,7771,49.0,86.0,79.0,59.0,152.0,112.0,24.4,24.4,1.95,1.85,0.0,0.0,2.0,2.0,20.0,-3.0,37.0,77.0,87.0,67.0,20.0,Tuesday,12.0,August,2020.0,1.0,1050.0,28.7,83.8,3.0,269.6,113.0,0.0,42.2,6.0,30.0,0.0,83.9,56.0,83.8,3.7,83.8,6.7
941,2020-08-12,reg,reg585,7505.0,7771,86.0,166.0,59.0,15.0,112.0,20.0,24.4,24.4,1.98,1.818182,0.0,0.0,3.0,3.0,44.0,-12.0,80.0,77.0,87.0,67.0,20.0,Tuesday,12.0,August,2020.0,1.0,1050.0,28.7,83.8,3.0,269.6,113.0,0.0,42.2,6.0,30.0,0.0,83.9,56.0,83.8,3.7,83.8,6.7
942,2020-08-12,reg,reg359,7504.0,7072,0.0,68.0,100.0,70.0,208.0,140.0,24.6,24.6,1.59,2.266667,0.0,0.0,4.0,1.0,30.0,0.0,68.0,77.0,87.0,67.0,20.0,Tuesday,12.0,August,2020.0,1.0,1050.0,28.7,83.8,3.0,269.6,113.0,0.0,42.2,6.0,30.0,0.0,83.9,56.0,83.8,3.7,83.8,6.7
943,2020-08-12,reg,reg563,7504.0,7072,68.0,151.0,70.0,24.0,140.0,46.0,24.6,24.6,2.0,1.804348,0.0,0.0,5.0,2.0,46.0,-11.0,83.0,77.0,87.0,67.0,20.0,Tuesday,12.0,August,2020.0,1.0,1050.0,28.7,83.8,3.0,269.6,113.0,0.0,42.2,6.0,30.0,0.0,83.9,56.0,83.8,3.7,83.8,6.7
944,2020-08-13,xb,xb813,7504.0,7771,0.0,49.0,100.0,80.0,207.0,159.0,24.6,24.6,1.47,2.45,0.0,0.0,1.0,1.0,20.0,1.0,49.0,83.0,93.0,76.0,17.0,Wednesday,13.0,August,2020.0,1.0,1050.0,29.1,84.6,2.5,268.5,113.0,0.0,33.3,6.0,30.0,0.0,83.7,50.6,84.6,2.8,83.6,6.8
945,2020-08-13,reg,reg894,7504.0,7771,49.0,87.0,80.0,62.0,159.0,121.0,24.6,24.6,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,83.0,93.0,76.0,17.0,Wednesday,13.0,August,2020.0,1.0,1050.0,29.1,84.6,2.5,268.5,113.0,0.0,33.3,6.0,30.0,0.0,83.7,50.6,84.6,2.8,83.6,6.8
946,2020-08-13,reg,reg585,7504.0,7771,87.0,167.0,62.0,12.0,121.0,12.0,24.6,24.6,2.25,1.6,0.0,0.0,3.0,3.0,50.0,-29.0,80.0,83.0,93.0,76.0,17.0,Wednesday,13.0,August,2020.0,1.0,1050.0,29.1,84.6,2.5,268.5,113.0,0.0,33.3,6.0,30.0,0.0,83.7,50.6,84.6,2.8,83.6,6.8
947,2020-08-13,reg,reg359,7505.0,7072,0.0,66.0,100.0,70.0,204.0,136.0,24.4,24.4,1.64,2.2,0.0,0.0,4.0,1.0,30.0,-2.0,66.0,83.0,93.0,76.0,17.0,Wednesday,13.0,August,2020.0,1.0,1050.0,29.1,84.6,2.5,268.5,113.0,0.0,33.3,6.0,30.0,0.0,83.7,50.6,84.6,2.8,83.6,6.8
948,2020-08-13,xb,xb829,7505.0,7072,66.0,151.0,70.0,28.0,136.0,51.0,24.4,24.4,1.78,2.023809,0.0,0.0,5.0,2.0,42.0,0.0,85.0,83.0,93.0,76.0,17.0,Wednesday,13.0,August,2020.0,1.0,1050.0,29.1,84.6,2.5,268.5,113.0,0.0,33.3,6.0,30.0,0.0,83.7,50.6,84.6,2.8,83.6,6.8
949,2020-08-14,reg,reg420,7505.0,7771,0.0,49.0,100.0,81.0,210.0,160.0,24.4,24.4,1.4,2.578947,0.0,0.0,1.0,1.0,19.0,-1.0,49.0,87.0,98.0,77.0,21.0,Thursday,14.0,August,2020.0,1.0,1050.0,30.3,86.6,3.6,314.8,116.0,0.0,30.6,6.0,30.0,23.2,86.0,50.7,86.6,4.5,86.0,7.2
950,2020-08-14,reg,reg430,7505.0,7771,49.0,87.0,81.0,61.0,160.0,117.0,24.4,24.4,1.89,1.9,0.0,0.0,2.0,2.0,20.0,-5.0,38.0,87.0,98.0,77.0,21.0,Thursday,14.0,August,2020.0,1.0,1050.0,30.3,86.6,3.6,314.8,116.0,0.0,30.6,6.0,30.0,23.2,86.0,50.7,86.6,4.5,86.0,7.2
951,2020-08-14,reg,reg585,7505.0,7771,87.0,167.0,61.0,10.0,117.0,15.0,24.4,24.4,2.3,1.568627,0.0,0.0,3.0,3.0,51.0,-22.0,80.0,87.0,98.0,77.0,21.0,Thursday,14.0,August,2020.0,1.0,1050.0,30.3,86.6,3.6,314.8,116.0,0.0,30.6,6.0,30.0,23.2,86.0,50.7,86.6,4.5,86.0,7.2
954,2020-08-14,reg,reg259,7504.0,7072,0.0,66.0,100.0,64.0,205.0,126.0,24.6,24.4,1.96,1.833333,0.0,0.0,6.0,1.0,36.0,-13.0,66.0,87.0,98.0,77.0,21.0,Thursday,14.0,August,2020.0,1.0,1050.0,30.3,86.6,3.6,314.8,116.0,0.0,30.6,6.0,30.0,23.2,86.0,50.7,86.6,4.5,86.0,7.2
955,2020-08-14,xb,xb829,7504.0,7072,66.0,151.0,64.0,12.0,126.0,20.0,24.4,24.4,2.2,1.634615,0.0,0.0,7.0,2.0,52.0,-21.0,85.0,87.0,98.0,77.0,21.0,Thursday,14.0,August,2020.0,1.0,1050.0,30.3,86.6,3.6,314.8,116.0,0.0,30.6,6.0,30.0,23.2,86.0,50.7,86.6,4.5,86.0,7.2
956,2020-08-17,reg,reg420,7505.0,7771,0.0,48.0,100.0,83.0,204.0,165.0,24.4,24.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,9.0,48.0,86.0,92.0,81.0,11.0,Sunday,17.0,August,2020.0,1.0,1050.0,29.5,84.8,5.3,317.0,128.0,0.0,33.6,5.6,30.0,36.3,84.6,51.6,84.8,7.2,84.5,6.8
957,2020-08-17,reg,reg430,7505.0,7771,48.0,86.0,83.0,64.0,165.0,125.0,24.4,24.4,1.8,2.0,0.0,0.0,2.0,2.0,19.0,-2.0,38.0,86.0,92.0,81.0,11.0,Sunday,17.0,August,2020.0,1.0,1050.0,29.5,84.8,5.3,317.0,128.0,0.0,33.6,5.6,30.0,36.3,84.6,51.6,84.8,7.2,84.5,6.8
958,2020-08-17,reg,reg585,7505.0,7771,86.0,166.0,64.0,20.0,125.0,45.0,24.4,24.4,1.98,1.818182,0.0,0.0,3.0,3.0,44.0,0.0,80.0,86.0,92.0,81.0,11.0,Sunday,17.0,August,2020.0,1.0,1050.0,29.5,84.8,5.3,317.0,128.0,0.0,33.6,5.6,30.0,36.3,84.6,51.6,84.8,7.2,84.5,6.8
961,2020-08-17,reg,reg259,7504.0,7072,0.0,70.0,100.0,62.0,209.0,119.0,24.4,24.2,1.95,1.842105,0.0,0.0,6.0,1.0,38.0,-20.0,70.0,86.0,92.0,81.0,11.0,Sunday,17.0,August,2020.0,1.0,1050.0,29.5,84.8,5.3,317.0,128.0,0.0,33.6,5.6,30.0,36.3,84.6,51.6,84.8,7.2,84.5,6.8
962,2020-08-17,reg,reg563,7504.0,7072,70.0,155.0,62.0,12.0,119.0,26.0,24.2,24.2,2.12,1.7,0.0,0.0,7.0,2.0,50.0,-8.0,85.0,86.0,92.0,81.0,11.0,Sunday,17.0,August,2020.0,1.0,1050.0,29.5,84.8,5.3,317.0,128.0,0.0,33.6,5.6,30.0,36.3,84.6,51.6,84.8,7.2,84.5,6.8
963,2020-08-18,reg,reg420,7505.0,7771,0.0,48.0,100.0,80.0,204.0,157.0,24.4,24.4,1.5,2.4,0.0,0.0,1.0,1.0,20.0,1.0,48.0,88.0,96.0,82.0,14.0,Monday,18.0,August,2020.0,1.0,1050.0,30.3,86.5,5.1,297.1,116.0,0.0,28.0,6.0,30.0,6.6,85.4,47.5,86.5,6.3,85.4,7.0
964,2020-08-18,reg,reg430,7505.0,7771,48.0,86.0,80.0,60.0,157.0,117.0,24.4,24.4,1.89,1.9,0.0,0.0,2.0,2.0,20.0,-2.0,38.0,88.0,96.0,82.0,14.0,Monday,18.0,August,2020.0,1.0,1050.0,30.3,86.5,5.1,297.1,116.0,0.0,28.0,6.0,30.0,6.6,85.4,47.5,86.5,6.3,85.4,7.0
965,2020-08-18,reg,reg585,7505.0,7771,86.0,166.0,60.0,11.0,117.0,30.0,24.4,24.4,2.21,1.632653,0.0,0.0,3.0,3.0,49.0,-7.0,80.0,88.0,96.0,82.0,14.0,Monday,18.0,August,2020.0,1.0,1050.0,30.3,86.5,5.1,297.1,116.0,0.0,28.0,6.0,30.0,6.6,85.4,47.5,86.5,6.3,85.4,7.0
966,2020-08-18,reg,reg259,7504.0,7072,0.0,66.0,100.0,65.0,205.0,126.0,24.2,24.0,1.91,1.885714,0.0,0.0,4.0,1.0,35.0,-13.0,66.0,88.0,96.0,82.0,14.0,Monday,18.0,August,2020.0,1.0,1050.0,30.3,86.5,5.1,297.1,116.0,0.0,28.0,6.0,30.0,6.6,85.4,47.5,86.5,6.3,85.4,7.0
967,2020-08-18,reg,reg563,7504.0,7072,66.0,150.0,65.0,5.0,126.0,10.0,24.0,24.0,2.57,1.4,0.0,0.0,5.0,2.0,60.0,-32.0,84.0,88.0,96.0,82.0,14.0,Monday,18.0,August,2020.0,1.0,1050.0,30.3,86.5,5.1,297.1,116.0,0.0,28.0,6.0,30.0,6.6,85.4,47.5,86.5,6.3,85.4,7.0
968,2020-08-19,reg,reg420,7505.0,7771,0.0,48.0,100.0,81.0,204.0,162.0,24.4,24.4,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,6.0,48.0,85.0,94.0,74.0,20.0,Tuesday,19.0,August,2020.0,1.0,1050.0,29.0,84.2,5.3,297.4,113.6,0.0,24.2,6.0,30.0,1.4,82.3,41.4,84.2,6.5,82.3,6.8
969,2020-08-19,reg,reg894,7505.0,7771,48.0,86.0,81.0,64.0,162.0,123.0,24.4,24.4,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,-1.0,38.0,85.0,94.0,74.0,20.0,Tuesday,19.0,August,2020.0,1.0,1050.0,29.0,84.2,5.3,297.4,113.6,0.0,24.2,6.0,30.0,1.4,82.3,41.4,84.2,6.5,82.3,6.8
970,2020-08-19,reg,reg585,7505.0,7771,86.0,166.0,64.0,24.0,123.0,41.0,24.4,24.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,-2.0,80.0,85.0,94.0,74.0,20.0,Tuesday,19.0,August,2020.0,1.0,1050.0,29.0,84.2,5.3,297.4,113.6,0.0,24.2,6.0,30.0,1.4,82.3,41.4,84.2,6.5,82.3,6.8
973,2020-08-19,reg,reg359,7504.0,7072,0.0,66.0,100.0,62.0,203.0,117.0,24.0,23.8,2.07,1.736842,0.0,0.0,6.0,1.0,38.0,-20.0,66.0,85.0,94.0,74.0,20.0,Tuesday,19.0,August,2020.0,1.0,1050.0,29.0,84.2,5.3,297.4,113.6,0.0,24.2,6.0,30.0,1.4,82.3,41.4,84.2,6.5,82.3,6.8
974,2020-08-19,reg,reg563,7504.0,7072,66.0,150.0,62.0,13.0,117.0,25.0,23.8,23.8,2.1,1.714286,0.0,0.0,7.0,2.0,49.0,-8.0,84.0,85.0,94.0,74.0,20.0,Tuesday,19.0,August,2020.0,1.0,1050.0,29.0,84.2,5.3,297.4,113.6,0.0,24.2,6.0,30.0,1.4,82.3,41.4,84.2,6.5,82.3,6.8
975,2020-08-20,reg,reg420,7504.0,7771,0.0,48.0,100.0,81.0,202.0,156.0,23.8,24.0,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,2.0,48.0,74.0,85.0,63.0,22.0,Wednesday,20.0,August,2020.0,1.0,1050.0,26.7,80.2,5.0,291.9,113.0,0.0,41.6,6.0,30.0,0.0,79.8,52.0,80.2,5.8,79.5,6.5
976,2020-08-20,xb,xb103,7504.0,7771,48.0,86.0,81.0,64.0,156.0,123.0,24.0,24.0,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,5.0,38.0,74.0,85.0,63.0,22.0,Wednesday,20.0,August,2020.0,1.0,1050.0,26.7,80.2,5.0,291.9,113.0,0.0,41.6,6.0,30.0,0.0,79.8,52.0,80.2,5.8,79.5,6.5
977,2020-08-20,xb,xb317,7504.0,7771,86.0,166.0,64.0,10.0,123.0,14.0,24.0,24.0,2.43,1.481481,0.0,0.0,3.0,3.0,54.0,-29.0,80.0,74.0,85.0,63.0,22.0,Wednesday,20.0,August,2020.0,1.0,1050.0,26.7,80.2,5.0,291.9,113.0,0.0,41.6,6.0,30.0,0.0,79.8,52.0,80.2,5.8,79.5,6.5
978,2020-08-21,reg,reg973,7504.0,7772,0.0,100.0,100.0,60.0,205.0,115.0,23.8,23.8,1.44,2.5,0.0,0.0,1.0,1.0,40.0,10.0,100.0,75.0,83.0,66.0,17.0,Thursday,21.0,August,2020.0,1.0,1050.0,27.3,81.1,4.9,297.4,113.0,0.0,47.8,6.0,30.0,0.0,81.9,57.7,81.1,5.8,81.7,6.6
979,2020-08-21,reg,reg493,7504.0,7772,100.0,170.0,60.0,10.0,115.0,15.0,23.8,23.8,2.57,1.4,0.0,0.0,2.0,2.0,50.0,-30.0,70.0,75.0,83.0,66.0,17.0,Thursday,21.0,August,2020.0,1.0,1050.0,27.3,81.1,4.9,297.4,113.0,0.0,47.8,6.0,30.0,0.0,81.9,57.7,81.1,5.8,81.7,6.6
980,2020-08-21,reg,reg389,7502.0,7072,0.0,66.0,98.0,68.0,210.0,135.0,24.8,24.8,1.64,2.2,0.0,0.0,3.0,1.0,30.0,-9.0,66.0,75.0,83.0,66.0,17.0,Thursday,21.0,August,2020.0,1.0,1050.0,27.3,81.1,4.9,297.4,113.0,0.0,47.8,6.0,30.0,0.0,81.9,57.7,81.1,5.8,81.7,6.6
981,2020-08-21,reg,reg840,7502.0,7072,66.0,150.0,68.0,25.0,135.0,45.0,24.8,24.8,1.84,1.953488,0.0,0.0,4.0,2.0,43.0,-6.0,84.0,75.0,83.0,66.0,17.0,Thursday,21.0,August,2020.0,1.0,1050.0,27.3,81.1,4.9,297.4,113.0,0.0,47.8,6.0,30.0,0.0,81.9,57.7,81.1,5.8,81.7,6.6
982,2020-08-24,reg,reg420,7504.0,7771,0.0,48.0,100.0,85.0,205.0,159.0,23.8,24.0,1.13,3.2,0.0,0.0,1.0,1.0,15.0,2.0,48.0,76.0,86.0,70.0,16.0,Sunday,24.0,August,2020.0,1.0,1050.0,28.1,82.9,2.9,228.5,116.0,0.0,30.5,6.0,30.0,4.7,81.9,46.5,82.9,3.6,81.7,6.7
983,2020-08-24,reg,reg430,7504.0,7771,48.0,86.0,85.0,66.0,159.0,125.0,24.0,24.0,1.8,2.0,0.0,0.0,2.0,2.0,19.0,4.0,38.0,76.0,86.0,70.0,16.0,Sunday,24.0,August,2020.0,1.0,1050.0,28.1,82.9,2.9,228.5,116.0,0.0,30.5,6.0,30.0,4.7,81.9,46.5,82.9,3.6,81.7,6.7
984,2020-08-24,reg,reg001,7504.0,7771,86.0,166.0,66.0,30.0,125.0,51.0,24.0,24.0,1.62,2.222222,0.0,0.0,3.0,3.0,36.0,6.0,80.0,76.0,86.0,70.0,16.0,Sunday,24.0,August,2020.0,1.0,1050.0,28.1,82.9,2.9,228.5,116.0,0.0,30.5,6.0,30.0,4.7,81.9,46.5,82.9,3.6,81.7,6.7
985,2020-08-24,reg,reg359,7502.0,7072,0.0,66.0,100.0,67.0,212.0,132.0,24.8,24.6,1.8,2.0,0.0,0.0,4.0,1.0,33.0,-14.0,66.0,76.0,86.0,70.0,16.0,Sunday,24.0,August,2020.0,1.0,1050.0,28.1,82.9,2.9,228.5,116.0,0.0,30.5,6.0,30.0,4.7,81.9,46.5,82.9,3.6,81.7,6.7
986,2020-08-24,reg,reg563,7502.0,7072,66.0,151.0,67.0,15.0,132.0,25.0,24.6,24.6,2.2,1.634615,0.0,0.0,5.0,2.0,52.0,-22.0,85.0,76.0,86.0,70.0,16.0,Sunday,24.0,August,2020.0,1.0,1050.0,28.1,82.9,2.9,228.5,116.0,0.0,30.5,6.0,30.0,4.7,81.9,46.5,82.9,3.6,81.7,6.7
987,2020-08-25,reg,reg420,7504.0,7771,0.0,48.0,99.0,82.0,201.0,158.0,24.0,24.0,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,5.0,48.0,71.0,79.0,63.0,16.0,Monday,25.0,August,2020.0,1.0,1050.0,28.5,83.2,2.9,288.9,116.0,0.0,44.7,6.0,30.0,2.0,84.2,57.9,83.2,3.6,84.1,6.6
988,2020-08-25,reg,reg430,7504.0,7771,48.0,86.0,82.0,66.0,158.0,126.0,24.0,24.2,1.52,2.375,0.0,0.0,2.0,2.0,16.0,6.0,38.0,71.0,79.0,63.0,16.0,Monday,25.0,August,2020.0,1.0,1050.0,28.5,83.2,2.9,288.9,116.0,0.0,44.7,6.0,30.0,2.0,84.2,57.9,83.2,3.6,84.1,6.6
989,2020-08-25,reg,reg001,7504.0,7771,86.0,166.0,66.0,30.0,126.0,51.0,24.2,24.2,1.62,2.222222,0.0,0.0,3.0,3.0,36.0,5.0,80.0,71.0,79.0,63.0,16.0,Monday,25.0,August,2020.0,1.0,1050.0,28.5,83.2,2.9,288.9,116.0,0.0,44.7,6.0,30.0,2.0,84.2,57.9,83.2,3.6,84.1,6.6
990,2020-08-26,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,208.0,167.0,24.2,24.2,1.2,3.0,0.0,0.0,1.0,1.0,16.0,7.0,48.0,71.0,78.0,64.0,14.0,Tuesday,26.0,August,2020.0,1.0,1050.0,27.2,81.2,3.5,251.4,116.0,0.0,51.3,6.0,30.0,2.2,82.6,59.6,81.2,3.7,82.2,6.6
991,2020-08-26,grp,grp894,7504.0,7771,48.0,86.0,84.0,69.0,167.0,133.0,24.2,24.4,1.42,2.533333,0.0,0.0,2.0,2.0,15.0,4.0,38.0,71.0,78.0,64.0,14.0,Tuesday,26.0,August,2020.0,1.0,1050.0,27.2,81.2,3.5,251.4,116.0,0.0,51.3,6.0,30.0,2.2,82.6,59.6,81.2,3.7,82.2,6.6
992,2020-08-26,reg,reg585,7504.0,7771,86.0,166.0,69.0,29.0,133.0,53.0,24.4,24.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,71.0,78.0,64.0,14.0,Tuesday,26.0,August,2020.0,1.0,1050.0,27.2,81.2,3.5,251.4,116.0,0.0,51.3,6.0,30.0,2.2,82.6,59.6,81.2,3.7,82.2,6.6
993,2020-08-26,reg,reg359,7502.0,7072,0.0,66.0,100.0,67.0,208.0,132.0,24.6,24.6,1.8,2.0,0.0,0.0,4.0,1.0,33.0,-10.0,66.0,71.0,78.0,64.0,14.0,Tuesday,26.0,August,2020.0,1.0,1050.0,27.2,81.2,3.5,251.4,116.0,0.0,51.3,6.0,30.0,2.2,82.6,59.6,81.2,3.7,82.2,6.6
994,2020-08-26,reg,reg563,7502.0,7072,66.0,150.0,67.0,25.0,132.0,47.0,24.6,24.6,1.8,2.0,0.0,0.0,5.0,2.0,42.0,-1.0,84.0,71.0,78.0,64.0,14.0,Tuesday,26.0,August,2020.0,1.0,1050.0,27.2,81.2,3.5,251.4,116.0,0.0,51.3,6.0,30.0,2.2,82.6,59.6,81.2,3.7,82.2,6.6
995,2020-08-27,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,208.0,168.0,24.4,24.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,8.0,48.0,67.0,76.0,54.0,22.0,Wednesday,27.0,August,2020.0,1.0,1050.0,27.6,81.5,2.3,268.8,113.0,0.0,42.0,6.0,30.0,0.0,80.2,52.9,81.5,2.9,80.2,6.5
996,2020-08-27,grp,grp894,7504.0,7771,48.0,86.0,83.0,68.0,168.0,131.0,24.4,24.4,1.42,2.533333,0.0,0.0,2.0,2.0,15.0,1.0,38.0,67.0,76.0,54.0,22.0,Wednesday,27.0,August,2020.0,1.0,1050.0,27.6,81.5,2.3,268.8,113.0,0.0,42.0,6.0,30.0,0.0,80.2,52.9,81.5,2.9,80.2,6.5
997,2020-08-27,reg,reg585,7504.0,7771,86.0,166.0,68.0,29.0,131.0,52.0,24.4,24.4,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,1.0,80.0,67.0,76.0,54.0,22.0,Wednesday,27.0,August,2020.0,1.0,1050.0,27.6,81.5,2.3,268.8,113.0,0.0,42.0,6.0,30.0,0.0,80.2,52.9,81.5,2.9,80.2,6.5
998,2020-08-27,reg,reg359,7502.0,7072,0.0,66.0,100.0,69.0,209.0,134.0,24.6,24.6,1.69,2.129032,0.0,0.0,4.0,1.0,31.0,-9.0,66.0,67.0,76.0,54.0,22.0,Wednesday,27.0,August,2020.0,1.0,1050.0,27.6,81.5,2.3,268.8,113.0,0.0,42.0,6.0,30.0,0.0,80.2,52.9,81.5,2.9,80.2,6.5
999,2020-08-27,grp,grp840,7502.0,7072,66.0,150.0,69.0,28.0,134.0,50.0,24.6,24.6,1.76,2.04878,0.0,0.0,5.0,2.0,41.0,0.0,84.0,67.0,76.0,54.0,22.0,Wednesday,27.0,August,2020.0,1.0,1050.0,27.6,81.5,2.3,268.8,113.0,0.0,42.0,6.0,30.0,0.0,80.2,52.9,81.5,2.9,80.2,6.5
1000,2020-08-28,xb,xb896,7502.0,7072,0.0,67.0,100.0,75.0,209.0,142.0,24.6,24.6,1.34,2.68,0.0,0.0,1.0,1.0,25.0,0.0,67.0,77.0,85.0,65.0,20.0,Thursday,28.0,August,2020.0,1.0,1050.0,28.9,83.9,2.4,283.8,113.0,0.0,38.0,6.0,30.0,0.0,84.0,52.7,83.9,2.7,83.8,6.9
1001,2020-08-28,grp,grp840,7502.0,7072,67.0,151.0,75.0,32.0,142.0,58.0,24.6,24.6,1.84,1.953488,0.0,0.0,2.0,2.0,43.0,0.0,84.0,77.0,85.0,65.0,20.0,Thursday,28.0,August,2020.0,1.0,1050.0,28.9,83.9,2.4,283.8,113.0,0.0,38.0,6.0,30.0,0.0,84.0,52.7,83.9,2.7,83.8,6.9
1002,2020-08-31,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,208.0,163.0,24.4,24.6,1.2,3.0,0.0,0.0,1.0,1.0,16.0,3.0,48.0,76.0,81.0,70.0,11.0,Sunday,31.0,August,2020.0,1.0,1050.0,28.4,83.3,2.2,227.1,113.0,0.0,31.0,6.0,30.0,0.0,82.7,46.9,83.3,2.8,82.4,6.8
1003,2020-08-31,reg,reg430,7504.0,7771,48.0,86.0,84.0,67.0,163.0,125.0,24.6,24.6,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,0.0,38.0,76.0,81.0,70.0,11.0,Sunday,31.0,August,2020.0,1.0,1050.0,28.4,83.3,2.2,227.1,113.0,0.0,31.0,6.0,30.0,0.0,82.7,46.9,83.3,2.8,82.4,6.8
1004,2020-08-31,reg,reg001,7504.0,7771,86.0,166.0,67.0,32.0,125.0,51.0,24.6,24.6,1.58,2.285714,0.0,0.0,3.0,3.0,35.0,6.0,80.0,76.0,81.0,70.0,11.0,Sunday,31.0,August,2020.0,1.0,1050.0,28.4,83.3,2.2,227.1,113.0,0.0,31.0,6.0,30.0,0.0,82.7,46.9,83.3,2.8,82.4,6.8
1005,2020-08-31,reg,reg359,7502.0,7072,0.0,66.0,100.0,65.0,209.0,140.0,24.6,24.6,1.91,1.885714,0.0,0.0,4.0,1.0,35.0,-3.0,66.0,76.0,81.0,70.0,11.0,Sunday,31.0,August,2020.0,1.0,1050.0,28.4,83.3,2.2,227.1,113.0,0.0,31.0,6.0,30.0,0.0,82.7,46.9,83.3,2.8,82.4,6.8
